"","site","quadrat","sp.","pesticide","exclosure","growth.form","census","recruits","quad.unique","plot","quad.sp","A.sum","A.con","A.het","lg_A.con","lg_A.het","lg_A.sum"
"255","1",410,"ACTE","I","0","tree","16sp",1,"1_0_410","1_0","1_0_410_ACTE",5403.33307591423,41.2902428534629,5362.04283306077,-0.768746472074647,0.558949751092249,-0.147357096853889
"256","1",410,"ACTE","I","0","tree","17sp",3,"1_0_410","1_0","1_0_410_ACTE",5403.33307591423,41.2902428534629,5362.04283306077,-0.768746472074647,0.558949751092249,-0.147357096853889
"257","1",410,"FRMA","I","0","tree","16sp",3,"1_0_410","1_0","1_0_410_FRMA",5403.33307591423,1093.85404589955,4309.47903001468,0.638636124945294,-0.323202161496825,-0.147357096853889
"258","1",410,"QUMO","I","1","tree","17sp",3,"1_1_410","1_1","1_1_410_QUMO",6040.51056683044,3114.70819223328,2925.80237459716,1.09099384061829,-1.88644250831108,0.544098231532416
"259","1",410,"TIAM","I","0","tree","16sp",3,"1_0_410","1_0","1_0_410_TIAM",5403.33307591423,2351.84081419354,3051.49226172069,0.969524456418466,-1.71664708952467,-0.147357096853889
"260","1",410,"TIAM","I","0","tree","17sp",1,"1_0_410","1_0","1_0_410_TIAM",5403.33307591423,2351.84081419354,3051.49226172069,0.969524456418466,-1.71664708952467,-0.147357096853889
"261","1",410,"TIAM","I","1","tree","16sp",1,"1_1_410","1_1","1_1_410_TIAM",6040.51056683044,854.119838332314,5186.39072849813,0.531742347451735,0.424496346127376,0.544098231532416
"262","1",410,"TIAM","I","1","tree","17sp",3,"1_1_410","1_1","1_1_410_TIAM",6040.51056683044,854.119838332314,5186.39072849813,0.531742347451735,0.424496346127376,0.544098231532416
"263","1",503,"ACBA","F","1","tree","16sp",2,"1_1_503","1_1","1_1_503_ACBA",5201.22749078896,1.27764680463887,5199.94984398432,-2.0323525434837,0.435036217725828,-0.383820782897744
"264","1",503,"ACMO","F","0","tree","16sp",1,"1_0_503","1_0","1_0_503_ACMO",4106.38150802374,546.682609791325,3559.69889823242,0.339029398486873,-1.09479869392332,-1.84989613710688
"265","1",503,"ACMO","F","1","tree","16sp",1,"1_1_503","1_1","1_1_503_ACMO",5201.22749078896,236.348158372223,4964.87933241673,-0.0226403020158985,0.248294314901018,-0.383820782897744
"266","1",503,"ACMO","F","1","tree","17sp",2,"1_1_503","1_1","1_1_503_ACMO",5201.22749078896,236.348158372223,4964.87933241673,-0.0226403020158985,0.248294314901018,-0.383820782897744
"267","1",503,"ACPS","F","0","tree","17sp",1,"1_0_503","1_0","1_0_503_ACPS",4106.38150802374,125.916846890709,3980.46466113303,-0.293403846969475,-0.643797897523646,-1.84989613710688
"268","1",503,"ACPS","F","1","tree","17sp",9,"1_1_503","1_1","1_1_503_ACPS",5201.22749078896,226.355820967194,4974.87166982176,-0.0412443007202204,0.256410613272299,-0.383820782897744
"269","1",503,"ACTE","F","0","tree","16sp",3,"1_0_503","1_0","1_0_503_ACTE",4106.38150802374,106.73214862873,3999.64935939501,-0.36428902451797,-0.624388458392383,-1.84989613710688
"270","1",503,"ACTE","F","0","tree","17sp",1,"1_0_503","1_0","1_0_503_ACTE",4106.38150802374,106.73214862873,3999.64935939501,-0.36428902451797,-0.624388458392383,-1.84989613710688
"271","1",503,"FRMA","F","0","tree","16sp",3,"1_0_503","1_0","1_0_503_FRMA",4106.38150802374,412.150801993249,3694.23070603049,0.217105744790996,-0.945048389279878,-1.84989613710688
"272","1",503,"FRMA","F","1","tree","16sp",1,"1_1_503","1_1","1_1_503_FRMA",5201.22749078896,192.702314760118,5008.52517602884,-0.110533295714728,0.283626337838978,-0.383820782897744
"273","1",503,"PIKO","F","1","tree","17sp",1,"1_1_503","1_1","1_1_503_PIKO",5201.22749078896,801.057373182418,4400.17011760654,0.504033681738414,-0.239131218422578,-0.383820782897744
"274","1",503,"QUMO","F","1","tree","17sp",2,"1_1_503","1_1","1_1_503_QUMO",5201.22749078896,1782.00132512866,3419.22616566029,0.849572243309432,-1.25732678294371,-0.383820782897744
"275","1",503,"TIAM","F","0","tree","16sp",6,"1_0_503","1_0","1_0_503_TIAM",4106.38150802374,1732.63640036309,2373.74510766066,0.837428067881159,-2.73053487246855,-1.84989613710688
"276","1",503,"TIAM","F","0","tree","17sp",1,"1_0_503","1_0","1_0_503_TIAM",4106.38150802374,1732.63640036309,2373.74510766066,0.837428067881159,-2.73053487246855,-1.84989613710688
"277","1",503,"TIAM","F","1","tree","16sp",4,"1_1_503","1_1","1_1_503_TIAM",5201.22749078896,1864.41631218872,3336.81117860023,0.869116726414037,-1.35581901276844,-0.383820782897744
"278","1",503,"TIAM","F","1","tree","17sp",6,"1_1_503","1_1","1_1_503_TIAM",5201.22749078896,1864.41631218872,3336.81117860023,0.869116726414037,-1.35581901276844,-0.383820782897744
"279","1",504,"ACBA","F","1","tree","16sp",1,"1_1_504","1_1","1_1_504_ACBA",5731.58252468845,1.17033655953732,5730.41218812891,-2.05322679769749,0.827163983100966,0.218464343128468
"280","1",504,"ACPS","F","1","tree","17sp",5,"1_1_504","1_1","1_1_504_ACPS",5731.58252468845,254.220615570833,5477.36190911761,0.00876165694824774,0.644846827020786,0.218464343128468
"281","1",504,"FRMA","F","0","tree","16sp",4,"1_0_504","1_0","1_0_504_FRMA",4345.86951491905,620.470262994556,3725.3992519245,0.39369808844095,-0.911132506696661,-1.49829208493619
"282","1",504,"QUMO","F","1","tree","17sp",3,"1_1_504","1_1","1_1_504_QUMO",5731.58252468845,2027.55853915728,3704.02398553117,0.905380767251273,-0.934361153328563,0.218464343128468
"283","1",504,"TIAM","F","0","tree","16sp",5,"1_0_504","1_0","1_0_504_TIAM",4345.86951491905,1618.33664119402,2727.53287372503,0.807927374790201,-2.1697092587218,-1.49829208493619
"284","1",504,"TIAM","F","0","tree","17sp",2,"1_0_504","1_0","1_0_504_TIAM",4345.86951491905,1618.33664119402,2727.53287372503,0.807927374790201,-2.1697092587218,-1.49829208493619
"285","1",504,"TIAM","F","1","tree","16sp",19,"1_1_504","1_1","1_1_504_TIAM",5731.58252468845,2119.35523888656,3612.22728580189,0.924523864067821,-1.03566536920905,0.218464343128468
"286","1",504,"TIAM","F","1","tree","17sp",4,"1_1_504","1_1","1_1_504_TIAM",5731.58252468845,2119.35523888656,3612.22728580189,0.924523864067821,-1.03566536920905,0.218464343128468
"287","1",505,"ACMO","I","0","tree","16sp",1,"1_0_505","1_0","1_0_505_ACMO",4788.61004151352,393.97272193033,4394.63731958319,0.197643533502133,-0.244210295594733,-0.896519868374508
"288","1",505,"ACMO","I","1","tree","17sp",1,"1_1_505","1_1","1_1_505_ACMO",5349.32360941957,380.718228713022,4968.60538070655,0.182879476902065,0.251322714252773,-0.209670861092753
"289","1",505,"ACPS","I","1","tree","16sp",1,"1_1_505","1_1","1_1_505_ACPS",5349.32360941957,266.267688646956,5083.05592077261,0.0287110921819368,0.343254361556524,-0.209670861092753
"290","1",505,"ACPS","I","1","tree","17sp",3,"1_1_505","1_1","1_1_505_ACPS",5349.32360941957,266.267688646956,5083.05592077261,0.0287110921819368,0.343254361556524,-0.209670861092753
"291","1",505,"ACTE","I","0","tree","16sp",4,"1_0_505","1_0","1_0_505_ACTE",4788.61004151352,115.267960608402,4673.34208090512,-0.331308648055767,0.00400980268985865,-0.896519868374508
"292","1",505,"FRMA","I","0","tree","17sp",1,"1_0_505","1_0","1_0_505_FRMA",4788.61004151352,827.013355110801,3961.59668640272,0.517809467440342,-0.662978362819733,-0.896519868374508
"293","1",505,"QUMO","I","1","tree","17sp",1,"1_1_505","1_1","1_1_505_QUMO",5349.32360941957,1360.73821055771,3988.58539886186,0.732989142256761,-0.635570635050698,-0.209670861092753
"294","1",505,"TIAM","I","0","tree","16sp",7,"1_0_505","1_0","1_0_505_TIAM",4788.61004151352,1751.00647113361,3037.60357037991,0.841987183611009,-1.73506225150185,-0.896519868374508
"295","1",505,"TIAM","I","0","tree","17sp",1,"1_0_505","1_0","1_0_505_TIAM",4788.61004151352,1751.00647113361,3037.60357037991,0.841987183611009,-1.73506225150185,-0.896519868374508
"296","1",505,"TIAM","I","1","tree","16sp",5,"1_1_505","1_1","1_1_505_TIAM",5349.32360941957,2208.01275222848,3141.31085719109,0.9422412815165,-1.59954201511414,-0.209670861092753
"297","1",505,"TIAM","I","1","tree","17sp",1,"1_1_505","1_1","1_1_505_TIAM",5349.32360941957,2208.01275222848,3141.31085719109,0.9422412815165,-1.59954201511414,-0.209670861092753
"298","1",506,"ACBA","W","1","tree","16sp",1,"1_1_506","1_1","1_1_506_ACBA",5958.34613387935,1.60393935483864,5956.74219452451,-1.97444396715374,0.983534160079624,0.459145565876207
"299","1",506,"ACPS","W","1","tree","17sp",1,"1_1_506","1_1","1_1_506_ACPS",5958.34613387935,227.267060807053,5731.07907307229,-0.0395141800041046,0.827633743127007,0.459145565876207
"300","1",506,"QUMO","W","1","tree","17sp",1,"1_1_506","1_1","1_1_506_QUMO",5958.34613387935,1559.45466043657,4398.89147344278,0.791906652359064,-0.240304438857831,0.459145565876207
"301","1",506,"TIAM","W","0","tree","16sp",4,"1_0_506","1_0","1_0_506_TIAM",5357.77275911353,1881.04278518459,3476.72997392895,0.872954812703042,-1.19000145830584,-0.199881201064793
"302","1",506,"TIAM","W","1","tree","16sp",13,"1_1_506","1_1","1_1_506_TIAM",5958.34613387935,2519.058073719,3439.28806016034,0.999221479365427,-1.23371061601165,0.459145565876207
"303","1",506,"TIAM","W","1","tree","17sp",2,"1_1_506","1_1","1_1_506_TIAM",5958.34613387935,2519.058073719,3439.28806016034,0.999221479365427,-1.23371061601165,0.459145565876207
"304","1",509,"ACBA","I","1","tree","16sp",2,"1_1_509","1_1","1_1_509_ACBA",5047.17101567475,7.66693972957213,5039.50407594518,-1.45432792559712,0.308517934192905,-0.570322525733566
"305","1",509,"ACMO","I","1","tree","16sp",1,"1_1_509","1_1","1_1_509_ACMO",5047.17101567475,268.171308205908,4778.99970746884,0.0317808936853655,0.094259508606208,-0.570322525733566
"306","1",509,"ACPS","I","0","tree","16sp",1,"1_0_509","1_0","1_0_509_ACPS",6183.32603160289,230.752795128095,5952.57323647479,-0.0329591501825416,0.98070793323299,0.689046719785834
"307","1",509,"ACPS","I","0","tree","17sp",1,"1_0_509","1_0","1_0_509_ACPS",6183.32603160289,230.752795128095,5952.57323647479,-0.0329591501825416,0.98070793323299,0.689046719785834
"308","1",509,"ACPS","I","1","tree","17sp",8,"1_1_509","1_1","1_1_509_ACPS",5047.17101567475,271.96994352565,4775.2010721491,0.0378422652868372,0.0910495492455921,-0.570322525733566
"309","1",509,"ACTE","I","0","tree","16sp",1,"1_0_509","1_0","1_0_509_ACTE",6183.32603160289,55.2389395593794,6128.08709204351,-0.645451810861853,1.09801321455725,0.689046719785834
"310","1",509,"ACTE","I","0","tree","17sp",1,"1_0_509","1_0","1_0_509_ACTE",6183.32603160289,55.2389395593794,6128.08709204351,-0.645451810861853,1.09801321455725,0.689046719785834
"311","1",509,"FRMA","I","0","tree","16sp",3,"1_0_509","1_0","1_0_509_FRMA",6183.32603160289,1401.89636383731,4781.42966776558,0.745868638830947,0.0963115591909738,0.689046719785834
"312","1",509,"TIAM","I","0","tree","16sp",11,"1_0_509","1_0","1_0_509_TIAM",6183.32603160289,2823.42161471113,3359.90441689176,1.04853954283097,-1.32797761877947,0.689046719785834
"313","1",509,"TIAM","I","0","tree","17sp",3,"1_0_509","1_0","1_0_509_TIAM",6183.32603160289,2823.42161471113,3359.90441689176,1.04853954283097,-1.32797761877947,0.689046719785834
"314","1",509,"TIAM","I","1","tree","16sp",5,"1_1_509","1_1","1_1_509_TIAM",5047.17101567475,2038.09275572722,3009.07825994753,0.907621077434899,-1.77314977690856,-0.570322525733566
"315","1",510,"ACMA","W","1","tree","17sp",1,"1_1_510","1_1","1_1_510_ACMA",4951.82971209311,63.320818723804,4888.5088933693,-0.587373969926958,0.185717325904659,-0.688616840989708
"316","1",510,"ACMO","W","1","tree","16sp",1,"1_1_510","1_1","1_1_510_ACMO",4951.82971209311,303.818009787372,4648.01170230574,0.0855736087001546,-0.017929864300225,-0.688616840989708
"317","1",510,"ACPS","W","0","tree","17sp",1,"1_0_510","1_0","1_0_510_ACPS",5310.49424885741,275.684788801463,5034.80946005595,0.0436889008778752,0.304755655996908,-0.254860472029989
"318","1",510,"ACPS","W","1","tree","16sp",1,"1_1_510","1_1","1_1_510_ACPS",4951.82971209311,281.486784419636,4670.34292767347,0.0526651842181326,0.00141832929999697,-0.688616840989708
"319","1",510,"ACPS","W","1","tree","17sp",7,"1_1_510","1_1","1_1_510_ACPS",4951.82971209311,281.486784419636,4670.34292767347,0.0526651842181326,0.00141832929999697,-0.688616840989708
"320","1",510,"ACTE","W","0","tree","17sp",2,"1_0_510","1_0","1_0_510_ACTE",5310.49424885741,43.0787237039771,5267.41552515344,-0.750830626407905,0.487073884135548,-0.254860472029989
"321","1",510,"FRMA","W","0","tree","16sp",2,"1_0_510","1_0","1_0_510_FRMA",5310.49424885741,1155.57170662354,4154.92254223387,0.66235583095817,-0.470638836169828,-0.254860472029989
"322","1",510,"PIKO","W","1","tree","17sp",3,"1_1_510","1_1","1_1_510_PIKO",4951.82971209311,1299.54790977277,3652.28180232034,0.713102887112223,-0.99114939353221,-0.688616840989708
"323","1",510,"QUMO","W","0","tree","16sp",1,"1_0_510","1_0","1_0_510_QUMO",5310.49424885741,706.338234447967,4604.15601440945,0.449676821378577,-0.0561992909969595,-0.254860472029989
"324","1",510,"TIAM","W","0","tree","16sp",5,"1_0_510","1_0","1_0_510_TIAM",5310.49424885741,2295.38984520127,3015.10440365614,0.959020321131597,-1.76507356380269,-0.254860472029989
"325","1",510,"TIAM","W","0","tree","17sp",1,"1_0_510","1_0","1_0_510_TIAM",5310.49424885741,2295.38984520127,3015.10440365614,0.959020321131597,-1.76507356380269,-0.254860472029989
"326","1",510,"TIAM","W","1","tree","16sp",2,"1_1_510","1_1","1_1_510_TIAM",4951.82971209311,1326.14271589774,3625.68699619537,0.721858490513739,-1.0206516235825,-0.688616840989708
"327","2",101,"ACBA","W","0","tree","17sp",6,"2_0_101","2_0","2_0_101_ACBA",4615.8242920832,6.69634680095839,4609.12794528224,-1.50569979231609,-0.0518423975366245,-1.12447550920414
"328","2",101,"ACMO","W","1","tree","17sp",1,"2_1_101","2_1","2_1_101_ACMO",7368.95708744895,409.014992935342,6959.94209451361,0.213810307513796,1.61185034096005,1.77716226086156
"329","2",101,"FRMA","W","1","tree","16sp",4,"2_1_101","2_1","2_1_101_FRMA",7368.95708744895,620.805635071514,6748.15145237744,0.393931438573133,1.48710321751043,1.77716226086156
"330","2",101,"FRMA","W","1","tree","17sp",1,"2_1_101","2_1","2_1_101_FRMA",7368.95708744895,620.805635071514,6748.15145237744,0.393931438573133,1.48710321751043,1.77716226086156
"331","2",101,"PIKO","W","1","tree","16sp",1,"2_1_101","2_1","2_1_101_PIKO",7368.95708744895,859.760891453795,6509.19619599515,0.534586306326659,1.34156627272045,1.77716226086156
"332","2",101,"TIAM","W","0","tree","16sp",7,"2_0_101","2_0","2_0_101_TIAM",4615.8242920832,1385.16005335149,3230.66423873171,0.740677575916073,-1.48631979536597,-1.12447550920414
"333","2",101,"TIAM","W","0","tree","17sp",9,"2_0_101","2_0","2_0_101_TIAM",4615.8242920832,1385.16005335149,3230.66423873171,0.740677575916073,-1.48631979536597,-1.12447550920414
"334","2",101,"TIAM","W","1","tree","16sp",6,"2_1_101","2_1","2_1_101_TIAM",7368.95708744895,1893.61815678674,5475.33893066221,0.875835280938256,0.643355625596523,1.77716226086156
"335","2",101,"TIAM","W","1","tree","17sp",7,"2_1_101","2_1","2_1_101_TIAM",7368.95708744895,1893.61815678674,5475.33893066221,0.875835280938256,0.643355625596523,1.77716226086156
"336","2",103,"ACBA","I","0","tree","17sp",2,"2_0_103","2_0","2_0_103_ACBA",4217.41245902001,2.40673205784879,4215.00572696216,-1.85821037230135,-0.412681963742818,-1.68440500599081
"337","2",103,"ACPS","I","0","tree","16sp",1,"2_0_103","2_0","2_0_103_ACPS",4217.41245902001,274.366315240525,3943.04614377949,0.0416228470928607,-0.681925405642166,-1.68440500599081
"338","2",103,"ACPS","I","0","tree","17sp",2,"2_0_103","2_0","2_0_103_ACPS",4217.41245902001,274.366315240525,3943.04614377949,0.0416228470928607,-0.681925405642166,-1.68440500599081
"339","2",103,"ACPS","I","1","tree","17sp",1,"2_1_103","2_1","2_1_103_ACPS",6729.33999314856,207.188763425352,6522.15122972321,-0.0793379057236396,1.34959257737768,1.21394252395594
"340","2",103,"ACTE","I","0","tree","16sp",1,"2_0_103","2_0","2_0_103_ACTE",4217.41245902001,56.665482559124,4160.74697646089,-0.634617141943903,-0.464983963011389,-1.68440500599081
"341","2",103,"FRMA","I","0","tree","16sp",6,"2_0_103","2_0","2_0_103_FRMA",4217.41245902001,237.208373032683,3980.20408598733,-0.0210755201027544,-0.64406216864622,-1.68440500599081
"342","2",103,"FRMA","I","0","tree","17sp",1,"2_0_103","2_0","2_0_103_FRMA",4217.41245902001,237.208373032683,3980.20408598733,-0.0210755201027544,-0.64406216864622,-1.68440500599081
"343","2",103,"FRMA","I","1","tree","16sp",21,"2_1_103","2_1","2_1_103_FRMA",6729.33999314856,623.226179115003,6106.11381403355,0.395611917455862,1.08351261423525,1.21394252395594
"344","2",103,"PIKO","I","0","tree","17sp",1,"2_0_103","2_0","2_0_103_PIKO",4217.41245902001,850.761871173866,3366.65058784615,0.53004049370626,-1.31988048969181,-1.68440500599081
"345","2",103,"TIAM","I","0","tree","16sp",11,"2_0_103","2_0","2_0_103_TIAM",4217.41245902001,1345.15588541762,2872.2565736024,0.728011152080587,-1.96100517176917,-1.68440500599081
"346","2",103,"TIAM","I","0","tree","17sp",19,"2_0_103","2_0","2_0_103_TIAM",4217.41245902001,1345.15588541762,2872.2565736024,0.728011152080587,-1.96100517176917,-1.68440500599081
"347","2",103,"TIAM","I","1","tree","16sp",10,"2_1_103","2_1","2_1_103_TIAM",6729.33999314856,2191.66835929808,4537.67163385047,0.939029094153028,-0.114915840630015,1.21394252395594
"348","2",103,"TIAM","I","1","tree","17sp",5,"2_1_103","2_1","2_1_103_TIAM",6729.33999314856,2191.66835929808,4537.67163385047,0.939029094153028,-0.114915840630015,1.21394252395594
"349","2",105,"ACMO","F","0","tree","17sp",1,"2_0_105","2_0","2_0_105_ACMO",4879.16378070079,239.308955871572,4639.85482482922,-0.0172780567820775,-0.025020323424784,-0.780316468596142
"350","2",105,"ACMO","F","1","tree","16sp",1,"2_1_105","2_1","2_1_105_ACMO",5890.4930558338,196.826669360168,5693.66638647363,-0.101420391627277,0.801195037561863,0.388102004806673
"351","2",105,"ACMO","F","1","tree","17sp",5,"2_1_105","2_1","2_1_105_ACMO",5890.4930558338,196.826669360168,5693.66638647363,-0.101420391627277,0.801195037561863,0.388102004806673
"352","2",105,"ACPS","F","0","tree","17sp",2,"2_0_105","2_0","2_0_105_ACPS",4879.16378070079,265.91584818177,4613.24793251902,0.028141316375349,-0.0482356200218221,-0.780316468596142
"353","2",105,"ACPS","F","1","tree","17sp",3,"2_1_105","2_1","2_1_105_ACPS",5890.4930558338,152.874872341585,5737.61818349222,-0.210094803037951,0.832237060331751,0.388102004806673
"354","2",105,"FRMA","F","0","tree","16sp",2,"2_0_105","2_0","2_0_105_FRMA",4879.16378070079,319.380288204008,4559.78349249678,0.107111033238123,-0.0952925220127336,-0.780316468596142
"355","2",105,"FRMA","F","0","tree","17sp",1,"2_0_105","2_0","2_0_105_FRMA",4879.16378070079,319.380288204008,4559.78349249678,0.107111033238123,-0.0952925220127336,-0.780316468596142
"356","2",105,"FRMA","F","1","tree","16sp",10,"2_1_105","2_1","2_1_105_FRMA",5890.4930558338,617.7218690145,5272.7711868193,0.391781012209944,0.491176219298083,0.388102004806673
"357","2",105,"TIAM","F","0","tree","16sp",4,"2_0_105","2_0","2_0_105_TIAM",4879.16378070079,999.104702411014,3880.05907828977,0.599484862629833,-0.746930570101964,-0.780316468596142
"358","2",105,"TIAM","F","0","tree","17sp",4,"2_0_105","2_0","2_0_105_TIAM",4879.16378070079,999.104702411014,3880.05907828977,0.599484862629833,-0.746930570101964,-0.780316468596142
"359","2",105,"TIAM","F","1","tree","16sp",12,"2_1_105","2_1","2_1_105_TIAM",5890.4930558338,1864.8373026849,4025.6557531489,0.869214330091075,-0.598225528702497,0.388102004806673
"360","2",105,"TIAM","F","1","tree","17sp",7,"2_1_105","2_1","2_1_105_TIAM",5890.4930558338,1864.8373026849,4025.6557531489,0.869214330091075,-0.598225528702497,0.388102004806673
"361","2",106,"ABNE","I","1","tree","17sp",1,"2_1_106","2_1","2_1_106_ABNE",5874.45730097741,443.643307608624,5430.81399336879,0.248879463686581,0.610394622561498,0.371192697958293
"362","2",106,"ACPS","I","1","tree","17sp",1,"2_1_106","2_1","2_1_106_ACPS",5874.45730097741,163.743625279069,5710.71367569834,-0.180574152427205,0.813263452774939,0.371192697958293
"363","2",106,"FRMA","I","0","tree","16sp",13,"2_0_106","2_0","2_0_106_FRMA",5094.83397384103,390.590739700146,4704.24323414088,0.193923996492421,0.0306140826004342,-0.512020103646012
"364","2",106,"FRMA","I","1","tree","16sp",5,"2_1_106","2_1","2_1_106_FRMA",5874.45730097741,793.89702870538,5080.56027227203,0.500154921226019,0.341271915210166,0.371192697958293
"365","2",106,"FRMA","I","1","tree","17sp",2,"2_1_106","2_1","2_1_106_FRMA",5874.45730097741,793.89702870538,5080.56027227203,0.500154921226019,0.341271915210166,0.371192697958293
"366","2",106,"TIAM","I","0","tree","16sp",3,"2_0_106","2_0","2_0_106_TIAM",5094.83397384103,905.50061611686,4189.33335772417,0.556980652287843,-0.437344061098027,-0.512020103646012
"367","2",106,"TIAM","I","0","tree","17sp",6,"2_0_106","2_0","2_0_106_TIAM",5094.83397384103,905.50061611686,4189.33335772417,0.556980652287843,-0.437344061098027,-0.512020103646012
"368","2",106,"TIAM","I","1","tree","16sp",3,"2_1_106","2_1","2_1_106_TIAM",5874.45730097741,1599.41849494712,4275.03880603029,0.802844500294209,-0.355592736882702,0.371192697958293
"369","2",106,"TIAM","I","1","tree","17sp",3,"2_1_106","2_1","2_1_106_TIAM",5874.45730097741,1599.41849494712,4275.03880603029,0.802844500294209,-0.355592736882702,0.371192697958293
"370","2",107,"ABNE","F","1","tree","17sp",1,"2_1_107","2_1","2_1_107_ABNE",5203.42621918693,773.650638800627,4429.77558038631,0.488995393092752,-0.212061625697168,-0.381199160200272
"371","2",107,"ACMO","F","1","tree","17sp",2,"2_1_107","2_1","2_1_107_ACMO",5203.42621918693,292.172279453105,4911.25393973383,0.0687245297104364,0.204455976521432,-0.381199160200272
"372","2",107,"FRMA","F","0","tree","16sp",15,"2_0_107","2_0","2_0_107_FRMA",5463.43624478326,420.211608726191,5043.22463605707,0.225463428766905,0.311497112768524,-0.0787407523287065
"373","2",107,"FRMA","F","1","tree","16sp",12,"2_1_107","2_1","2_1_107_FRMA",5203.42621918693,766.762097889832,4436.6641212971,0.485131917424233,-0.205789072729081,-0.381199160200272
"374","2",107,"TIAM","F","0","tree","16sp",8,"2_0_107","2_0","2_0_107_TIAM",5463.43624478326,1053.95275833658,4409.48348644668,0.622578326256301,-0.230596004605287,-0.0787407523287065
"375","2",107,"TIAM","F","0","tree","17sp",8,"2_0_107","2_0","2_0_107_TIAM",5463.43624478326,1053.95275833658,4409.48348644668,0.622578326256301,-0.230596004605287,-0.0787407523287065
"376","2",107,"TIAM","F","1","tree","16sp",6,"2_1_107","2_1","2_1_107_TIAM",5203.42621918693,1420.60789555004,3782.81832363689,0.751599529379938,-0.849388606772955,-0.381199160200272
"377","2",107,"TIAM","F","1","tree","17sp",2,"2_1_107","2_1","2_1_107_TIAM",5203.42621918693,1420.60789555004,3782.81832363689,0.751599529379938,-0.849388606772955,-0.381199160200272
"378","2",108,"ABNE","W","1","tree","17sp",2,"2_1_108","2_1","2_1_108_ABNE",4917.31475549704,277.604640192178,4639.71011530486,0.0466797781468415,-0.0251462263363804,-0.732003461446158
"379","2",108,"ACMO","W","0","tree","17sp",1,"2_0_108","2_0","2_0_108_ACMO",5770.48919778732,394.333680388855,5376.15551739847,0.198038636575682,0.569560468025097,0.260428249348867
"380","2",108,"ACPS","W","1","tree","17sp",3,"2_1_108","2_1","2_1_108_ACPS",4917.31475549704,157.051007515214,4760.26374798183,-0.198512424784365,0.0784022566533273,-0.732003461446158
"381","2",108,"FRMA","W","0","tree","16sp",15,"2_0_108","2_0","2_0_108_FRMA",5770.48919778732,582.390002923942,5188.09919486338,0.366348137738035,0.425825900053491,0.260428249348867
"382","2",108,"PIKO","W","1","tree","17sp",1,"2_1_108","2_1","2_1_108_PIKO",4917.31475549704,1062.54271322507,3854.77204227197,0.626085961119342,-0.77332515955906,-0.732003461446158
"383","2",108,"TIAM","W","0","tree","16sp",1,"2_0_108","2_0","2_0_108_TIAM",5770.48919778732,1232.70945293479,4537.77974485253,0.690282391131144,-0.11481966435971,0.260428249348867
"384","2",108,"TIAM","W","0","tree","17sp",5,"2_0_108","2_0","2_0_108_TIAM",5770.48919778732,1232.70945293479,4537.77974485253,0.690282391131144,-0.11481966435971,0.260428249348867
"385","2",108,"TIAM","W","1","tree","17sp",2,"2_1_108","2_1","2_1_108_TIAM",4917.31475549704,1414.60560109608,3502.70915440096,0.749769430385715,-1.15994947066048,-0.732003461446158
"386","2",201,"ABNE","F","1","tree","17sp",1,"2_1_201","2_1","2_1_201_ABNE",7712.28482567037,402.856368089278,7309.42845758109,0.207264172964686,1.80962860130469,2.05963273237426
"387","2",201,"ACBA","F","0","tree","17sp",2,"2_0_201","2_0","2_0_201_ACBA",4236.22601460247,7.77954859528567,4228.44646600719,-1.44874426199264,-0.399829992644984,-1.65679578495335
"388","2",201,"ACMA","F","1","tree","16sp",1,"2_1_201","2_1","2_1_201_ACMA",7712.28482567037,8.91267866243619,7703.37214700793,-1.39623931779432,2.02153223990318,2.05963273237426
"389","2",201,"ACMO","F","0","tree","17sp",1,"2_0_201","2_0","2_0_201_ACMO",4236.22601460247,111.713350874086,4124.51266372839,-0.34473863008457,-0.500292762146574,-1.65679578495335
"390","2",201,"ACPS","F","1","tree","17sp",6,"2_1_201","2_1","2_1_201_ACPS",7712.28482567037,240.905848785838,7471.37897688453,-0.0144133149057918,1.89809285926042,2.05963273237426
"391","2",201,"FRMA","F","1","tree","16sp",10,"2_1_201","2_1","2_1_201_FRMA",7712.28482567037,656.998138729213,7055.28668694115,0.418401762034726,1.6667751869481,2.05963273237426
"392","2",201,"FRMA","F","1","tree","17sp",2,"2_1_201","2_1","2_1_201_FRMA",7712.28482567037,656.998138729213,7055.28668694115,0.418401762034726,1.6667751869481,2.05963273237426
"393","2",201,"PIKO","F","0","tree","17sp",5,"2_0_201","2_0","2_0_201_PIKO",4236.22601460247,516.010415790994,3720.21559881148,0.314101292883321,-0.916753352960167,-1.65679578495335
"394","2",201,"PIKO","F","1","tree","17sp",1,"2_1_201","2_1","2_1_201_PIKO",7712.28482567037,622.905854628616,7089.37897104175,0.395389904523449,1.68623463538609,2.05963273237426
"395","2",201,"QUMO","F","1","tree","17sp",1,"2_1_201","2_1","2_1_201_QUMO",7712.28482567037,86.99196736036,7625.29285831001,-0.451834671198783,1.98040765342702,2.05963273237426
"396","2",201,"TIAM","F","0","tree","16sp",9,"2_0_201","2_0","2_0_201_TIAM",4236.22601460247,1356.23382941185,2879.99218519062,0.731556032533949,-1.95014782944747,-1.65679578495335
"397","2",201,"TIAM","F","0","tree","17sp",9,"2_0_201","2_0","2_0_201_TIAM",4236.22601460247,1356.23382941185,2879.99218519062,0.731556032533949,-1.95014782944747,-1.65679578495335
